time,force,force_increment
0,0,0
0.3,2347.3346828997,2347.3346828997
0.6,4693.4983298649,2346.1636469652
0.9,7038.4889351448,2344.9906052799
1.2,9382.3127955866,2343.8238604418
1.5,11724.967830524,2342.6550349379
1.8,14066.454703145,2341.4868726207
2.1,16406.774162814,2340.3194596687
2.4,18745.926934593,2339.1527717794
2.7,21077.049550989,2331.1226163958
3,23280.368926404,2203.3193754151
3.3,24896.051213356,1615.6822869521
3.6,25417.855579252,521.8043658956
3.9,25717.140235823,299.28465657132
4.2,25932.58829632,215.44806049636
4.5,26119.357792881,186.7694965611
4.8,26285.547457173,166.18966429233
5.1,26436.006521033,150.45906385979
5.4,26577.619821252,141.61330021895
5.7,26714.661588559,137.04176730679
6,26847.549876231,132.88828767219
6.3,26977.026048779,129.47617254803
6.6,27103.414345512,126.3882967332
6.9,27226.865363199,123.45101768725
7.2,27347.516415482,120.65105228312
7.5,27465.453030578,117.93661509527
7.8,27580.563928629,115.11089805156
8.1,27693.557454658,112.99352602888
8.4,27803.497317832,109.93986317441
8.7,27911.575073474,108.07775564128
9,28017.864497166,106.28942369263
9.3,28122.930240328,105.06574316134
9.6,28226.527153891,103.59691356318
9.9,28328.905235024,102.37808113271
10.2,28429.35468418,100.44944915683
10.5,28528.580691061,99.226006880264
10.8,28626.322365624,97.741674563444
11.1,28722.62576213,96.303396505693
11.4,28817.498344028,94.872581897849
11.7,28911.057273637,93.558929609091
12,29003.160621745,92.103348107754
12.3,29093.843522721,90.682900976688
12.6,29183.245823669,89.402300947364
12.9,29271.067657828,87.821834159666
13.2,29357.54492642,86.477268591403
13.5,29442.554727421,85.009801001066
13.8,29526.321140117,83.76641269659
14.1,29608.553160544,82.232020426538
14.4,29689.439714402,80.886553858014
14.7,29769.326855106,79.887140704024
15,29848.142245051,78.81538994487
15.3,29925.985695052,77.843450000903
15.6,30002.803425258,76.817730206014
15.9,30078.688362307,75.884937049152
16.2,30153.605957166,74.917594859053
16.5,30227.617245374,74.011288208167
16.8,30300.533280445,72.916035070815
17.1,30372.681995428,72.148714983196
17.4,30443.929034668,71.247039239566
17.7,30514.290259419,70.36122475177
18,30583.764248311,69.473988891164
18.3,30652.387791919,68.62354360853
18.6,30720.149528354,67.761736434968
18.9,30787.053423987,66.90389563256
19.2,30853.116977174,66.06355318756
19.5,30918.359170751,65.242193577105
19.8,30982.805789585,64.446618834172
20.1,31046.413213946,63.607424360551
20.4,31109.200394037,62.787180091371
20.7,31171.217276458,62.016882420543
21,31232.489899246,61.272622787827
21.3,31292.936333053,60.446433807283
21.6,31352.581402286,59.645069233327
21.9,31411.46955126,58.888148973419
22.2,31469.632093723,58.162542463477
22.5,31527.037453484,57.405359760982
22.8,31583.605104107,56.567650622812
23.1,31639.447740849,55.842636741647
23.4,31694.50556631,55.05782546103
23.7,31748.878836776,54.373270466611
24,31802.550635046,53.671798269941
24.3,31855.636656563,53.086021516643
24.6,31908.041775504,52.405118941173
24.9,31959.982171567,51.940396063394
25.2,32011.19832085,51.216149282456
25.5,32061.904443454,50.706122603955
25.8,32112.036794541,50.132351087297
26.1,32161.602262802,49.565468260615
26.4,32210.60684621,49.00458340839
26.7,32259.063751064,48.456904853389
27,32306.973526515,47.90977545159
27.3,32354.347899446,47.374372930826
27.6,32401.185165839,46.837266392991
27.9,32447.492513754,46.307347915164
28.2,32493.274299254,45.781785500058
28.5,32538.544492992,45.27019373803
28.8,32583.317998888,44.773505895868
29.1,32627.600834849,44.282835960661
29.4,32671.380725772,43.779890923259
29.7,32714.669240776,43.288515003846
30,32757.479431458,42.810190682292
30.3,32799.795243544,42.315812086239
30.6,32841.649886993,41.854643448896
30.9,32883.047195307,41.397308313506
31.2,32923.993452454,40.946257147421
31.5,32964.485750769,40.492298315083
31.8,33004.52376817,40.038017400933
32.1,33044.120243626,39.596475455684
32.4,33083.269550201,39.149306575164
32.7,33121.970512861,38.700962659481
33,33160.248606706,38.278093845096
33.3,33198.109614132,37.861007426225
33.6,33235.556436503,37.446822370737
33.9,33272.593565537,37.037129034623
34.2,33309.208763496,36.615197958985
34.5,33345.418733177,36.209969681135
34.8,33381.219217436,35.800484258907
35.1,33416.602117257,35.382899820506
35.4,33451.592363373,34.990246116635
35.7,33486.196416335,34.604052961309
36,33520.417704427,34.221288092442
36.3,33554.259603492,33.841899065257
36.6,33587.721645396,33.462041903847
36.9,33620.795509717,33.073864320511
37.2,33653.485622931,32.690113214128
37.5,33685.806705451,32.321082520139
37.8,33717.761275692,31.954570240523
38.1,33749.338967271,31.577691579456
38.4,33780.564518881,31.225551609925
38.7,33811.425376533,30.860857651714
39,33841.936282142,30.510905608935
39.3,33872.056832324,30.120550182888
39.6,33901.61215336,29.555321035106
39.9,33930.314377479,28.702224119603
40.2,33957.769433916,27.455056437248
40.3,33964.961414993,7.1919810766049
40.4,33971.004092002,6.0426770094055
40.5,33975.330890126,4.3267981239769
40.6,33975.086555953,-0.24433417370892
40.7,33963.390342115,-11.696213837611
40.8,33716.017311871,-247.37303024371
40.9,32125.208772419,-1590.8085394523
41,20363.82318523,-11761.385587189
41.1,2761.3947848999,-17602.42840033
41.2,1320.710172411,-1440.6846124889
41.3,1106.8185493963,-213.89162301474
41.4,1042.1414800045,-64.67706939176
41.5,1008.9605663085,-33.180913696007
41.6,985.79885654724,-23.161709761275
