0, 0
0.015167603697452514, 2161.020264455052
0.024120625482021096, 4322.375848078067
0.03309600187778711, 6663.909597952312
0.04076363351850382, 8465.020622128832
0.043418243598198014, 9861.177864463993
0.05234332211876985, 11797.310740272951
0.05875350687963138, 13463.399912817014
0.06642113852034809, 15264.510936993534
0.07157387640135449, 16795.578257905152
0.07921915343087377, 18416.511115830424
0.08932902634490908, 19902.086802955284
0.10193702706025665, 21522.572568656604
0.11829501380397223, 23367.945723004017
0.14325393720589702, 24536.868342517355
0.1756625347893635, 25750.164865257586
0.21175405456760582, 26647.814277890175
0.26273933405613226, 27589.166955413733
0.31992242949914484, 28484.91622609454
0.37458504252964775, 29065.57725194765
0.4292588328657493, 29736.327360926378
0.48391585724345276, 30271.943845216672
0.5472520594185566, 30761.733376552253
0.6105938502464596, 31296.56744945064
0.6701856550459945, 31606.51413370293
0.727301686655415, 31961.72890563001
0.8017928398180334, 32360.423396336082
0.8601271977377136, 32535.34822895593
0.9184615556573932, 32710.273061575776
0.9892083114444434, 32929.12470519857
1.0524942157443529, 33013.513362468846
1.1145450277756044, 33143.05833435792
1.1815529748398854, 33227.11167246023
1.2361429353839966, 33222.1936579968
1.2944437613868802, 33126.85124123978
1.3539908569640204, 33076.44159298959
