time,Rx_left,Rx_right,p,separation
0.038,-0.024838313119375,-0.46847205646868,0.49792407345255,0.042605657070915
0.03825,-0.02426839193469,-0.46916104809322,0.49802338266755,0.042883519839382
0.0385,-0.02372327868779,-0.46982091404058,0.49811850138533,0.043160363357017
0.03875,-0.023201327126811,-0.4704535608272,0.49820969045168,0.043436249522995
0.039,-0.022701051149756,-0.47106068852808,0.49829718599148,0.043711233521674
0.03925,-0.022221059221869,-0.47164395809183,0.49838121015953,0.04398537025166
0.0395,-0.021760116099282,-0.4722047766137,0.49846196047287,0.044258705701078
0.03975,-0.021317076587609,-0.47274447368957,0.49853962076705,0.044531283761344
0.04,-0.020890888706891,-0.47326427143775,0.49861436046907,0.044803144937825
0.04025,-0.020480594530813,-0.4737652613686,0.49868633432436,0.045074325289058
0.0405,-0.020085278371197,-0.47424855563962,0.49875569086767,0.045344862508125
0.04075,-0.019704127174828,-0.47471507509533,0.49882256230279,0.045614787190202
0.041,-0.019336376807851,-0.47516570973862,0.49888707333232,0.045884129293877
0.04125,-0.018981318681466,-0.47560128539564,0.49894933997773,0.046152916721718
0.0415,-0.018638294648299,-0.47602256958556,0.49900947035928,0.04642117550239
0.04175,-0.018306692465223,-0.47643027674376,0.49906756539053,0.04668892995308
0.042,-0.017985950253788,-0.47682504253591,0.49912371803433,0.046956201523923
0.04225,-0.017675517763043,-0.47720755303372,0.49917801949702,0.047223014279763
0.0425,-0.017374907636129,-0.47757835497928,0.49923055096482,0.047489386747999
0.04275,-0.017083654829513,-0.47793799245999,0.49928139011571,0.047755337712734
0.043,-0.016801323794364,-0.47828697537955,0.49933060994375,0.04802088483873
0.04325,-0.016527506119321,-0.47862578217379,0.49937827912342,0.048286044757301
0.0435,-0.016261818400521,-0.47895486227269,0.49942446233932,0.048550833144181
0.04375,-0.016003900313552,-0.47927463832223,0.49946922058521,0.048815264790222
0.044,-0.015753412864943,-0.47958550820005,0.49951261143556,0.049079353665689
0.04425,-0.015510036803628,-0.47988784686019,0.49955468929274,0.049343112978831
0.0445,-0.015273477477455,-0.48018198297929,0.49959550466192,0.049606554083151
0.04475,-0.015043437640013,-0.48046830295562,0.49963510826499,0.049869691215366
0.045,-0.014819656137665,-0.48074709469258,0.49967354519376,0.05013253433933
0.04525,-0.014601879435525,-0.48101865674935,0.4997108592311,0.050395094107439
0.0455,-0.014389867667,-0.48128327177268,0.49974709193734,0.050657380635779
0.04575,-0.014183393709566,-0.48154120756568,0.49978228279561,0.05091940353876
0.046,-0.01398224233565,-0.48179271806861,0.49981646934549,0.051181171961055
0.04625,-0.013786209431783,-0.48203804426656,0.49984968730625,0.051442694607048
0.0465,-0.013595101279506,-0.48227741502062,0.4998819706904,0.051703979768034
0.04675,-0.013408733892378,-0.4825110478342,0.49991335190871,0.051965035347353
0.047,-0.01322693240395,-0.48273914956703,0.49994386186722,0.052225868883669
0.04725,-0.013049530502106,-0.48296191708647,0.49997353005711,0.052486487572533
0.0475,-0.012881333448988,-0.4831731422221,0.5,0.052746514169824
0.04775,-0.012769891593099,-0.48331138416788,0.5,0.05300222609893
0.048,-0.012659402562909,-0.48344844006792,0.5,0.053257908596349
0.04825,-0.012549864319048,-0.48358431637257,0.5,0.053513561583102
0.0485,-0.012441277515956,-0.48371900328612,0.5,0.053769184104806
0.04875,-0.012333635327146,-0.48385253095431,0.5,0.054024777362687
0.049,-0.012226937878419,-0.48398488989591,0.5,0.054280340422461
0.04925,-0.012121182591486,-0.48411608432187,0.5,0.054535873087017
0.0495,-0.012016366626551,-0.48424611871741,0.5,0.054791375174536
0.04975,-0.011912486893913,-0.48437499782261,0.5,0.05504684651803
0.05,-0.011809540065204,-0.48450272662921,0.5,0.055302286964896
