time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.038996219638742,0.038996219636942,0,4.4153309940008e-09
0.0005,-0.077992439277011,0.077992439275203,0,8.8306619879479e-09
0.00075,-0.11698865891528,0.11698865891349,0,1.3245992981895e-08
0.001,-0.15598487855355,0.15598487855171,0,1.7661323975842e-08
0.00125,-0.19498109819182,0.19498109819003,0,2.2076654969789e-08
0.0015,-0.23397731783009,0.23397731782827,0,2.6491985963736e-08
0.00175,-0.27297353746835,0.27297353746655,0,3.0907316957684e-08
0.002,-0.31196975710662,0.31196975710478,0,3.5322647951631e-08
0.00225,-0.35096597674489,0.35096597674313,0,3.9737978945578e-08
0.0025,-0.38996219638316,0.38996219638131,0,4.4153309939525e-08
0.00275,-0.42895841602143,0.42895841601964,0,4.8568640933472e-08
0.003,-0.4679546356597,0.46795463565788,0,5.2983971927419e-08
0.00325,-0.50695085529796,0.50695085529621,0,5.7399302921366e-08
0.0035,-0.54594707493623,0.54594707493441,0,6.1814633915313e-08
0.00375,-0.5849432945745,0.58494329457272,0,6.6229964909261e-08
0.004,-0.62393951421277,0.62393951421102,0,7.0645295903208e-08
0.00425,-0.66293573385104,0.66293573384916,0,7.5060626897155e-08
0.0045,-0.70193195348931,0.7019319534875,0,7.9475957891102e-08
0.00475,-0.74092817312758,0.74092817312573,0,8.3891288885049e-08
0.005,-0.77992439276585,0.77992439276407,0,8.8306619878996e-08
0.00525,-0.81892061240412,0.81892061240244,0,9.2721950872944e-08
0.0055,-0.85791683204239,0.85791683204054,0,9.7137281866891e-08
0.00575,-0.89691305168065,0.89691305167885,0,1.0155261286084e-07
0.006,-0.93590927131892,0.93590927131715,0,1.0596794385478e-07
0.00625,-0.97490549095719,0.97490549095539,0,1.1038327484873e-07
0.0065,-1.0139017105955,1.0139017105936,0,1.1479860584268e-07
0.00675,-1.0528979302337,1.0528979302319,0,1.1921393683663e-07
0.007,-1.091894149872,1.09189414987,0,1.2362926783057e-07
0.00725,-1.1308903695103,1.1308903695085,0,1.2804459882452e-07
0.0075,-1.1698865891485,1.1698865891467,0,1.3245992981847e-07
0.00775,-1.2088828087868,1.208882808785,0,1.3687526081241e-07
0.008,-1.2478790284251,1.2478790284233,0,1.4129059180636e-07
0.00825,-1.2868752480633,1.2868752480615,0,1.4570592280031e-07
0.0085,-1.3258714677016,1.3258714676998,0,1.5012125379426e-07
0.00875,-1.3648676873399,1.3648676873381,0,1.545365847882e-07
0.009,-1.4038639069781,1.4038639069763,0,1.5895191578215e-07
0.00925,-1.4428601266164,1.4428601266145,0,1.633672467761e-07
0.0095,-1.4818563462547,1.4818563462529,0,1.6778257777005e-07
0.00975,-1.520852565893,1.5208525658911,0,1.7219790876399e-07
0.01,-1.5598487855312,1.5598487855295,0,1.7661323975794e-07
0.01025,-1.5988450051695,1.5988450051677,0,1.8102857075189e-07
0.0105,-1.6378412248078,1.6378412248059,0,1.8544390174583e-07
0.01075,-1.676837444446,1.6768374444442,0,1.8985923273978e-07
0.011,-1.7158336640843,1.7158336640825,0,1.9427456373373e-07
0.01125,-1.7548298837226,1.7548298837208,0,1.9868989472767e-07
0.0115,-1.7938261033608,1.7938261033591,0,2.0310522572162e-07
0.01175,-1.8328223229991,1.8328223229971,0,2.0752055671557e-07
0.012,-1.8718185426374,1.8718185426358,0,2.1193588770952e-07
0.01225,-1.9108147622756,1.9108147622735,0,2.1635121870346e-07
0.0125,-1.9498109819139,1.9498109819119,0,2.2076654969741e-07
0.01275,-1.9888072015522,1.9888072015505,0,2.2518188069136e-07
0.013,-2.0278034211904,2.0278034211887,0,2.295972116853e-07
0.01325,-2.0667996408287,2.066799640827,0,2.3401254267925e-07
0.0135,-2.105795860467,2.1057958604652,0,2.384278736732e-07
0.01375,-2.1447920801053,2.1447920801035,0,2.4284320466715e-07
