time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039462948449913,0.038987323449807,0.0005,4.4525083021626e-09
0.0005,-0.078459110284765,0.077983485284656,0.0005,8.871700774172e-09
0.00075,-0.11745527211962,0.11697964711951,0.0005,1.3290893246181e-08
0.001,-0.15645143395447,0.15597580895436,0.0005,1.7710085718191e-08
0.00125,-0.19544759578932,0.19497197078921,0.0005,2.21292781902e-08
0.0015,-0.23444375762417,0.23396813262406,0.0005,2.654847066221e-08
0.00175,-0.27343991945903,0.2729642944589,0.0005,3.0967663134219e-08
0.002,-0.31243608129388,0.31196045629378,0.0005,3.5386855606228e-08
0.00225,-0.35143224312873,0.35095661812863,0.0005,3.9806048078238e-08
0.0025,-0.39042840496358,0.38995277996345,0.0005,4.4225240550247e-08
0.00275,-0.42942456679844,0.42894894179835,0.0005,4.8644433022257e-08
0.003,-0.46842072863329,0.46794510363315,0.0005,5.3063625494266e-08
0.00325,-0.50741689046814,0.50694126546806,0.0005,5.7482817966276e-08
0.0035,-0.54641305230299,0.54593742730285,0.0005,6.1902010438285e-08
0.00375,-0.58540921413784,0.58493358913775,0.0005,6.6321202910294e-08
0.004,-0.6244053759727,0.62392975097258,0.0005,7.0740395382304e-08
0.00425,-0.66340153780755,0.66292591280747,0.0005,7.5159587854313e-08
0.0045,-0.7023976996424,0.70192207464233,0.0005,7.9578780326322e-08
0.00475,-0.74139386147725,0.74091823647712,0.0005,8.3997972798332e-08
0.005,-0.78039002331211,0.77991439831197,0.0005,8.8417165270341e-08
0.00525,-0.81938618514696,0.81891056014689,0.0005,9.2836357742351e-08
0.0055,-0.85838234698181,0.8579067219816,0.0005,9.725555021436e-08
0.00575,-0.89737850881666,0.89690288381658,0.0005,1.0167474268637e-07
0.006,-0.93637467065152,0.93589904565141,0.0005,1.0609393515838e-07
0.00625,-0.97537083248637,0.9748952074863,0.0005,1.1051312763039e-07
0.0065,-1.0143669943212,1.013891369321,0.0005,1.149323201024e-07
0.00675,-1.0533631561561,1.052887531156,0.0005,1.1935151257441e-07
0.007,-1.0923593179909,1.0918836929908,0.0005,1.2377070504642e-07
0.00725,-1.1313554798258,1.1308798548257,0.0005,1.2818989751843e-07
0.0075,-1.1703516416606,1.1698760166605,0.0005,1.3260908999044e-07
0.00775,-1.2093478034955,1.2088721784954,0.0005,1.3702828246244e-07
0.008,-1.2483439653303,1.2478683403302,0.0005,1.4144747493445e-07
0.00825,-1.2873401271652,1.2868645021651,0.0005,1.4586666740646e-07
0.0085,-1.326336289,1.325860664,0.0005,1.5028585987847e-07
0.00875,-1.3653324508349,1.3648568258347,0.0005,1.5470505235048e-07
0.009,-1.4043286126697,1.4038529876696,0.0005,1.5912424482249e-07
0.00925,-1.4433247745046,1.4428491495045,0.0005,1.635434372945e-07
0.0095,-1.4823209363395,1.4818453113393,0.0005,1.6796262976651e-07
0.00975,-1.5213170981743,1.5208414731742,0.0005,1.7238182223852e-07
0.01,-1.5603132600092,1.5598376350091,0.0005,1.7680101471053e-07
0.01025,-1.599309421844,1.5988337968438,0.0005,1.8122020718254e-07
0.0105,-1.6383055836789,1.6378299586788,0.0005,1.8563939965455e-07
0.01075,-1.6773017455137,1.6768261205137,0.0005,1.9005859212656e-07
0.011,-1.7162979073486,1.7158222823484,0.0005,1.9447778459857e-07
