time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039929735064969,0.03897848506486,0.001,4.4858241323153e-09
0.0005,-0.078925896899821,0.077974646899706,0.001,8.9050166043247e-09
0.00075,-0.11792205873467,0.11697080873457,0.001,1.3324209076334e-08
0.001,-0.15691822056953,0.1559669705694,0.001,1.7743401548344e-08
0.00125,-0.19591438240438,0.19496313240427,0.001,2.2162594020353e-08
0.0015,-0.23491054423923,0.23395929423913,0.001,2.6581786492362e-08
0.00175,-0.27390670607408,0.27295545607395,0.001,3.1000978964372e-08
0.002,-0.31290286790894,0.31195161790883,0.001,3.5420171436381e-08
0.00225,-0.35189902974379,0.35094777974369,0.001,3.9839363908391e-08
0.0025,-0.39089519157864,0.38994394157852,0.001,4.42585563804e-08
0.00275,-0.42989135341349,0.4289401034134,0.001,4.8677748852409e-08
0.003,-0.46888751524834,0.46793626524821,0.001,5.3096941324419e-08
0.00325,-0.5078836770832,0.50693242708312,0.001,5.7516133796428e-08
0.0035,-0.54687983891805,0.54592858891793,0.001,6.1935326268438e-08
0.00375,-0.5858760007529,0.5849247507528,0.001,6.6354518740447e-08
0.004,-0.62487216258775,0.62392091258763,0.001,7.0773711212456e-08
0.00425,-0.66386832442261,0.66291707442251,0.001,7.5192903684466e-08
0.0045,-0.70286448625746,0.70191323625735,0.001,7.9612096156475e-08
0.00475,-0.74186064809231,0.74090939809218,0.001,8.4031288628485e-08
0.005,-0.78085680992716,0.77990555992705,0.001,8.8450481100494e-08
0.00525,-0.81985297176202,0.81890172176191,0.001,9.2869673572503e-08
0.0055,-0.85884913359687,0.85789788359674,0.001,9.7288866044513e-08
0.00575,-0.89784529543172,0.89689404543163,0.001,1.0170805851652e-07
0.006,-0.93684145726657,0.93589020726648,0.001,1.0612725098853e-07
0.00625,-0.97583761910143,0.97488636910131,0.001,1.1054644346054e-07
0.0065,-1.0148337809363,1.0138825309362,0.001,1.1496563593255e-07
0.00675,-1.0538299427711,1.052878692771,0.001,1.1938482840456e-07
0.007,-1.092826104606,1.0918748546059,0.001,1.2380402087657e-07
0.00725,-1.1318222664408,1.1308710164407,0.001,1.2822321334858e-07
0.0075,-1.1708184282757,1.1698671782756,0.001,1.3264240582059e-07
0.00775,-1.2098145901105,1.2088633401104,0.001,1.370615982926e-07
0.008,-1.2488107519454,1.2478595019453,0.001,1.4148079076461e-07
0.00825,-1.2878069137802,1.2868556637802,0.001,1.4589998323662e-07
0.0085,-1.3268030756151,1.325851825615,0.001,1.5031917570863e-07
0.00875,-1.36579923745,1.3648479874498,0.001,1.5473836818064e-07
0.009,-1.4047953992848,1.4038441492847,0.001,1.5915756065264e-07
0.00925,-1.4437915611197,1.4428403111196,0.001,1.6357675312465e-07
0.0095,-1.4827877229545,1.4818364729544,0.001,1.6799594559666e-07
0.00975,-1.5217838847894,1.5208326347892,0.001,1.7241513806867e-07
0.01,-1.5607800466242,1.5598287966241,0.001,1.7683433054068e-07
0.01025,-1.5997762084591,1.5988249584589,0.001,1.8125352301269e-07
0.0105,-1.6387723702939,1.6378211202938,0.001,1.856727154847e-07
0.01075,-1.6777685321288,1.6768172821286,0.001,1.9009190795671e-07
0.011,-1.7167646939636,1.7158134439636,0.001,1.9451110042872e-07
0.01125,-1.7557608557985,1.7548096057983,0.001,1.9893029290073e-07
0.0115,-1.7947570176333,1.7938057676333,0.001,2.0334948537274e-07
0.01175,-1.8337531794682,1.8328019294681,0.001,2.0776867784475e-07
0.012,-1.872749341303,1.8717980913029,0.001,2.1218787031676e-07
0.01225,-1.9117455031379,1.9107942531378,0.001,2.1660706278877e-07
0.0125,-1.9507416649727,1.9497904149725,0.001,2.2102625526078e-07
0.01275,-1.9897378268076,1.9887865768074,0.001,2.2544544773279e-07
0.013,-2.0287339886424,2.0277827386423,0.001,2.298646402048e-07
0.01325,-2.0677301504773,2.0667789004772,0.001,2.342838326768e-07
0.0135,-2.1067263123121,2.1057750623122,0.001,2.3870302514881e-07
0.01375,-2.145722474147,2.1447712241469,0.001,2.4312221762082e-07
0.014,-2.1847186359818,2.1837673859818,0.001,2.4754141009283e-07
0.01425,-2.2237147978167,2.2227635478166,0.001,2.5196060256484e-07
0.0145,-2.2627109596516,2.2617597096515,0.001,2.5637979503685e-07
0.01475,-2.3017071214864,2.3007558714861,0.001,2.6079898750886e-07
0.015,-2.3407032833213,2.3397520333212,0.001,2.6521817998087e-07
0.01525,-2.3796994451561,2.3787481951559,0.001,2.6963737245288e-07
0.0155,-2.418695606991,2.4177443569909,0.001,2.7405656492489e-07
0.01575,-2.4576917688258,2.4567405188257,0.001,2.784757573969e-07
0.016,-2.4966879306607,2.4957366806605,0.001,2.8289494986891e-07
0.01625,-2.5356840924955,2.5347328424953,0.001,2.8731414234092e-07
0.0165,-2.5746802543304,2.5737290043304,0.001,2.9173333481293e-07
