d,ep,stress,total_strain
0,0,0,0
0,0,27.515506675588,0.00040007999999991
0,0,55.02203508667,0.00080031999999997
0,0,82.519597791314,0.00120072
0,0,110.00820732337,0.00160128
0,0,137.48787619204,0.0020019999999999
0,0,164.95861688235,0.00240288
0,0,192.42044185484,0.0028039199999997
0,0,219.87336354613,0.0032051200000001
0,0,247.31739436828,0.0036064800000001
0,0,274.75254670951,0.004008
0,0,302.1788329339,0.0044096800000002
0,0.00014584651717841,319.59517684034,0.00481152
0,0.00054161894764402,319.8666094933,0.0052135200000001
0,0.00093723527014699,320.13793435552,0.00561568
0,0.0013326956083335,320.40915151269,0.006018
0,0.0017280000857028,320.68026105036,0.0064204799999999
0,0.0021231488256066,320.95126305424,0.00682312
0,0.0025181419512526,321.2221576092,0.0072259200000001
0,0.0029129795856988,321.49294480072,0.0076288800000001
0,0.0033076618518587,321.76362471399,0.008032
0,0.0037021888724993,322.03419743408,0.0084352799999999
0,0.0040965607702438,322.30466304565,0.00883872
0,0.0044907776675662,322.57502163408,0.0092423200000001
0,0.0048848396867973,322.84527328406,0.00964608
0,0.0052787469501265,323.11541807952,0.01005
0,0.0056724995795913,323.38545610609,0.01045408
0,0.0060660976970907,323.65538744744,0.01085832
0,0.0064595414243776,323.92521218804,0.01126272
0,0.0068528308830598,324.19493041211,0.01166728
0,0.0072459661945996,324.46454220437,0.012072
0,0.0076389474803216,324.73404764814,0.01247688
0,0.0080317748614027,325.00344682748,0.01288192
0,0.0084244484588754,325.27273982667,0.01328712
0,0.0088169683936316,325.54192672939,0.01369248
0,0.0092093347864228,325.81100761868,0.014098
0,0.0096015477578524,326.07998257874,0.01450368
8.4198111217492e-05,0.0099936074283858,325.9936528369,0.01490952
0.0016962668703592,0.010385513918345,319.56874498334,0.01531552
0.0032809003024186,0.01077726734791,313.44970796372,0.01572168
0.0048393236610922,0.011168867837119,307.61364259959,0.016128
0.0063726737221776,0.01156031550587,302.03996239485,0.01653448
0.0078820074938741,0.011951610473919,296.71010251469,0.01694112
0.0093683098520549,0.012342752860881,291.60727224979,0.01734792
0.010832500259977,0.012733742786231,286.71624348964,0.01775488
0.012275438703827,0.013124580369303,282.0231691774,0.018162
0.013697930950912,0.013515265729291,277.51542686157,0.01856928
0.015100733225319,0.013905798985247,273.18148333908,0.01897672
0.016484556376374,0.014296180256088,269.01077711952,0.01938432
0.01785006960615,0.014686409660586,264.99361600133,0.01979208
0.019197903812373,0.015076487317376,261.12108751821,0.0202
0.020528654592822,0.015466413344955,257.38498039153,0.02060808
0.021842884953553,0.015856187861679,253.77771542368,0.02101632
0.023141127755137,0.016245810985767,250.29228452272,0.02142472
0.024423887927747,0.016635282835298,246.9221967522,0.02183328
0.0256916444805,0.017024603528213,243.6614304709,0.022242
0.026944852329249,0.017413773182316,240.50439076476,0.02265088
0.028183943960743,0.017802791915271,237.44587149817,0.02305992
0.02940933095268,0.018191659844607,234.48102139908,0.02346912
0.030621405363043,0.018580377087715,231.60531368563,0.02387848
0.031820541002791,0.018968943761847,228.81451880413,0.024288
0.033007094604143,0.019357359984118,226.10467990837,0.02469768
0.034181406893827,0.019745625871509,223.47209076237,0.02510752
0.035343803581455,0.020133741540863,220.91327578717,0.02551752
0.036494596270315,0.020521707108885,218.42497201205,0.02592768
0.037634083298441,0.020909522692146,216.00411271815,0.026338
0.038762550516376,0.02129718840708,213.6478125901,0.02674848
0.039880272006929,0.021684704369985,211.35335421558,0.02715912
0.040987510752567,0.022072070697025,209.11817578943,0.02756992
0.042084519254987,0.022459287504227,206.93985989793,0.02798088
0.04317154011033,0.022846354907483,204.81612327416,0.028392
0.044248806545233,0.023233273022553,202.74480742397,0.02880328
0.045316542915314,0.023620041965057,200.72387003994,0.02921472
0.046374965170626,0.024006661850486,198.75137712362,0.02962632
0.047424281289805,0.024393132794194,196.82549574973,0.03003808
0.048464691685849,0.0247794549114,194.944487411,0.03045
0.049496389585875,0.025165628317191,193.10670188888,0.03086208
0.050519561386462,0.02555165312652,191.31057160309,0.03127432
0.051534386986722,0.025937529454206,189.55460639524,0.03168672
0.052541040100854,0.026323257414935,187.83738870853,0.03209928
0.053539688551849,0.026708837123261,186.15756912738,0.032512
0.054530494546791,0.027094268693604,184.51386224797,0.03292488
0.055513614936548,0.02747955224025,182.90504284833,0.03333792
0.056489201459896,0.027864687877357,181.32994233461,0.03375112
0.057457400973356,0.028249675718946,179.78744544005,0.03416448
0.05841835566844,0.028634515878908,178.27648715429,0.034578
0.059372203275846,0.029019208471004,176.79604986702,0.03499168
0.060319077259,0.029403753608861,175.34516070564,0.03540552
0.061259106996755,0.029788151405974,173.922889053,0.03581952
0.062192417955471,0.03017240197571,172.52834423227,0.03623368
0.063119131853233,0.030556505431302,171.16067334218,0.036648
0.064039366813804,0.030940461885854,169.81905923587,0.03706248
0.064953237513746,0.031324271452339,168.50271862806,0.03747712
0.065860855321215,0.031707934243598,167.21090032383,0.03789192
0.066762328427789,0.032091450372345,165.94288355904,0.03830688
0.067657761973736,0.032474819951162,164.69797644342,0.038722
0.068547258166855,0.0328580430925,163.47551450039,0.03913728
0.069430916395691,0.033241119908684,162.27485929491,0.03955272
0.070308833336636,0.033624050511906,161.09539714528,0.03996832
0.071181103056593,0.034006835014231,159.93653791036,0.04038408
0.072047817110033,0.034389473527595,158.79771384946,0.0408
0.072909064631922,0.034771966163804,157.67837854817,0.04121608
0.073764932425984,0.035154313034536,156.57800590647,0.04163232
0.074615505049028,0.035536514251341,155.49608918457,0.04204872
