d,ep,stress,total_strain
0,0,0,0
0,0,27.515506675563,0.00040007999999991
0,0,55.022035086594,0.00080031999999997
0,0,82.519597791277,0.00120072
0,0,110.00820732332,0.00160128
0,0,137.48787619201,0.0020019999999999
0,0,164.95861688228,0.00240288
0,0,192.42044185488,0.0028039200000002
0,0,219.87336354611,0.0032051200000001
0,0,247.31739436829,0.0036064800000001
0,0,274.75254670952,0.004008
0,0,302.17883293383,0.00440968
0,0.00014584651717837,319.59517684042,0.0048115200000001
0,0.0005416189476438,319.86660949331,0.00521352
0,0.00093723527014686,320.13793435555,0.00561568
0,0.0013326956083334,320.40915151274,0.006018
0,0.0017280000857029,320.6802610504,0.0064204800000001
0,0.0021231488256079,320.951263054,0.0068231200000001
0,0.0025181419512537,321.22215760901,0.0072259200000002
0,0.0029129795856999,321.49294480051,0.0076288800000001
0,0.0029129795856999,294.15232394693,0.0072259200000003
0,0.0029129795856999,266.80289693871,0.00682312
0,0.0029129795856999,239.44465153592,0.0064204799999998
0,0.0029129795856999,212.07757547468,0.0060179999999997
0,0.0029129795856999,184.70165646755,0.0056156800000001
0,0.0029129795856999,157.31688220283,0.0052135200000001
0,0.0029129795856999,129.92324034522,0.00481152
0,0.0029129795856999,102.52071853538,0.0044096800000001
0,0.0029129795856999,75.109304389868,0.0040080000000001
0,0.0029129795856999,47.688985501208,0.00360648
0,0.0029129795856999,20.259749437874,0.0032051200000001
0,0.0029129795856999,-7.1784162560893,0.0028039199999998
0,0.0029129795856999,20.259749437871,0.0032051200000002
0,0.0029129795856999,47.688985501219,0.00360648
0,0.0029129795856999,75.109304389869,0.0040080000000001
0,0.0029129795856999,102.52071853536,0.00440968
0,0.0029129795856999,129.92324034517,0.0048115199999998
0,0.0029129795856999,157.31688220285,0.0052135200000001
0,0.0029129795856999,184.70165646756,0.00561568
0,0.0029129795856999,212.07757547476,0.006018
0,0.0029129795856999,239.44465153593,0.0064204799999999
0,0.0029129795856999,266.80289693871,0.00682312
0,0.0029129795856999,294.15232394691,0.0072259200000001
0,0.0029129795857005,321.49294480051,0.0076288800000002
0,0.0033076618518601,321.76362471381,0.0080320000000001
0,0.0037021888725009,322.03419743388,0.00843528
0,0.0040965607702444,322.30466304566,0.0088387199999999
0,0.0044907776675668,322.57502163409,0.0092423200000001
0,0.004884839686799,322.84527328388,0.0096460800000001
0,0.0052787469501272,323.11541807958,0.01005
0,0.0052787469501272,295.83965375316,0.00964608
0,0.0052787469501272,268.55512541147,0.0092423200000002
0,0.0052787469501272,241.26182090204,0.00883872
0,0.0052787469501272,213.95972804907,0.0084352799999999
0,0.0052787469501272,186.64883465299,0.008032
0,0.0052787469501272,159.32912849075,0.0076288800000001
0,0.0052787469501272,132.00059731546,0.0072259200000001
0,0.0052787469501272,104.66322885656,0.0068231199999997
0,0.0052787469501272,77.317010819858,0.0064204799999999
0,0.0052787469501272,49.961930886988,0.006018
0,0.0052787469501272,22.597976715885,0.0056156800000001
0,0.0052787469501272,-4.7748640595993,0.0052135200000001
0,0.0052787469501272,22.59797671589,0.0056156800000001
0,0.0052787469501272,49.961930887022,0.0060180000000001
0,0.0052787469501272,77.317010819872,0.00642048
0,0.0052787469501272,104.66322885657,0.0068231199999997
0,0.0052787469501272,132.00059731548,0.0072259200000002
0,0.0052787469501272,159.32912849074,0.0076288800000001
0,0.0052787469501272,186.64883465296,0.008032
0,0.0052787469501272,213.95972804899,0.0084352799999999
0,0.0052787469501272,241.26182090195,0.0088387199999998
0,0.0052787469501272,268.55512541146,0.0092423200000002
0,0.0052787469501272,295.83965375312,0.0096460799999999
0,0.0052787469501272,323.11541807958,0.01005
0,0.0056724995795925,323.38545610592,0.01045408
0,0.0060660976970921,323.65538744723,0.01085832
0,0.0064595414243786,323.92521218789,0.01126272
0,0.0068528308830599,324.19493041215,0.01166728
0,0.007245966194601,324.46454220414,0.012072
0,0.0076389474803229,324.73404764795,0.01247688
0,0.0076389474803229,297.52283256736,0.012072
0,0.0076389474803229,270.30289530973,0.01166728
0,0.0076389474803229,243.07422380953,0.01126272
0,0.0076389474803229,215.83680597782,0.01085832
0,0.0076389474803229,188.59062970246,0.01045408
0,0.0076389474803229,161.33568284788,0.01005
0,0.0076389474803229,134.07195325495,0.00964608
0,0.0076389474803229,106.79942874104,0.0092423200000001
0,0.0076389474803229,79.518097100058,0.00883872
0,0.0076389474803229,52.227946102168,0.00843528
0,0.0076389474803229,24.92896349385,0.008032
0,0.0076389474803229,-2.3788630019881,0.0076288799999999
0,0.0076389474803229,24.928963493875,0.008032
0,0.0076389474803229,52.22794610215,0.00843528
0,0.0076389474803229,79.518097100052,0.00883872
0,0.0076389474803229,106.79942874104,0.0092423200000001
0,0.0076389474803229,134.07195325494,0.00964608
0,0.0076389474803229,161.33568284792,0.01005
0,0.0076389474803229,188.59062970246,0.01045408
0,0.0076389474803229,215.8368059778,0.01085832
0,0.0076389474803229,243.0742238095,0.01126272
0,0.0076389474803229,270.30289530971,0.01166728
0,0.0076389474803229,297.52283256732,0.012072
0,0.0076389474803231,324.73404764794,0.01247688
0,0.0080317748614029,325.00344682749,0.01288192
0,0.0084244484588756,325.27273982668,0.01328712
0,0.0088169683936329,325.54192672916,0.01369248
0,0.009209334786423,325.81100761865,0.014098
0,0.0096015477578525,326.07998257876,0.01450368
8.4198111247725e-05,0.0099936074283861,325.99365283678,0.01490952
8.41981114582e-05,0.0099936074283861,298.87622872609,0.01450368
8.41981114582e-05,0.0099936074283861,271.75013342733,0.014098
8.41981114582e-05,0.0099936074283861,244.61535497311,0.01369248
8.41981114582e-05,0.0099936074283861,217.47188137391,0.01328712
8.41981114582e-05,0.0099936074283861,190.31970061698,0.01288192
8.41981114582e-05,0.0099936074283861,163.15880066667,0.01247688
8.41981114582e-05,0.0099936074283861,135.98916946378,0.012072
8.41981114582e-05,0.0099936074283861,108.8107949261,0.01166728
8.41981114582e-05,0.0099936074283861,81.623664947978,0.01126272
8.41981114582e-05,0.0099936074283861,54.427767400362,0.01085832
8.41981114582e-05,0.0099936074283861,27.223090130912,0.01045408
8.41981114582e-05,0.0099936074283861,0.0096209635908139,0.01005
8.41981114582e-05,0.0099936074283861,-27.216005676818,0.0096460799999999
8.41981114582e-05,0.0099936074283861,0.0096209635734205,0.01005
8.41981114582e-05,0.0099936074283861,27.22309013082,0.01045408
8.41981114582e-05,0.0099936074283861,54.427767400372,0.01085832
8.41981114582e-05,0.0099936074283861,81.623664947952,0.01126272
8.41981114582e-05,0.0099936074283861,108.81079492612,0.01166728
8.41981114582e-05,0.0099936074283861,135.9891694638,0.012072
8.41981114582e-05,0.0099936074283861,163.15880066663,0.01247688
8.41981114582e-05,0.0099936074283861,190.31970061699,0.01288192
8.41981114582e-05,0.0099936074283861,217.47188137387,0.01328712
8.41981114582e-05,0.0099936074283861,244.61535497313,0.01369248
8.41981114582e-05,0.0099936074283861,271.75013342736,0.014098
8.41981114582e-05,0.0099936074283861,298.87622872609,0.01450368
8.41981114582e-05,0.0099936074283861,325.99365283594,0.01490952
