time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039725530572869,0.03898299307095,0.00075,4.4642375757342e-09
0.0005,-0.078721766394815,0.0779792288929,0.00075,8.8784874863953e-09
0.00075,-0.11771800221676,0.11697546471489,0.00075,1.3292737397056e-08
0.001,-0.15671423803871,0.15597170053676,0.00075,1.7706987307717e-08
0.00125,-0.19571047386065,0.19496793635883,0.00075,2.2121237218379e-08
0.0015,-0.2347067096826,0.2339641721807,0.00075,2.653548712904e-08
0.00175,-0.27370294550454,0.27296040800269,0.00075,3.0949737039701e-08
0.002,-0.31269918132649,0.3119566438245,0.00075,3.5363986950362e-08
0.00225,-0.35169541714844,0.35095287964659,0.00075,3.9778236861023e-08
0.0025,-0.39069165297038,0.38994911546856,0.00075,4.4192486771684e-08
0.00275,-0.42968788879233,0.42894535129035,0.00075,4.8606736682345e-08
0.003,-0.46868412461428,0.46794158711238,0.00075,5.3020986593007e-08
0.00325,-0.50768036043622,0.5069378229343,0.00075,5.7435236503667e-08
0.0035,-0.54667659625817,0.54593405875627,0.00075,6.1849486414328e-08
0.00375,-0.58567283208011,0.58493029457818,0.00075,6.626373632499e-08
0.004,-0.62466906790206,0.62392653040002,0.00075,7.0677986235651e-08
0.00425,-0.66366530372401,0.66292276622207,0.00075,7.5092236146312e-08
0.0045,-0.70266153954595,0.70191900204421,0.00075,7.9506486056973e-08
0.00475,-0.7416577753679,0.74091523786602,0.00075,8.3920735967634e-08
0.005,-0.78065401118985,0.77991147368778,0.00075,8.8334985878296e-08
0.00525,-0.81965024701179,0.81890770950985,0.00075,9.2749235788957e-08
0.0055,-0.85864648283373,0.85790394533187,0.00075,9.7163485699618e-08
0.00575,-0.89764271865569,0.89690018115375,0.00075,1.0157773561028e-07
0.006,-0.93663895447763,0.93589641697548,0.00075,1.0599198552094e-07
0.00625,-0.97563519029958,0.97489265279785,0.00075,1.104062354316e-07
0.0065,-1.0146314261215,1.0138888886196,0.00075,1.1482048534226e-07
0.00675,-1.0536276619435,1.0528851244415,0.00075,1.1923473525292e-07
0.007,-1.0926238977654,1.0918813602637,0.00075,1.2364898516358e-07
0.00725,-1.1316201335874,1.1308775960853,0.00075,1.2806323507425e-07
0.0075,-1.1706163694093,1.1698738319075,0.00075,1.3247748498491e-07
0.00775,-1.2096126052313,1.2088700677291,0.00075,1.3689173489557e-07
0.008,-1.2486088410532,1.2478663035513,0.00075,1.4130598480623e-07
0.00825,-1.2876050768751,1.2868625393737,0.00075,1.4572023471689e-07
0.0085,-1.3266013126971,1.3258587751951,0.00075,1.5013448462755e-07
0.00875,-1.365597548519,1.3648550110163,0.00075,1.5454873453821e-07
0.009,-1.404593784341,1.4038512468397,0.00075,1.5896298444887e-07
0.00925,-1.4435900201629,1.4428474826609,0.00075,1.6337723435953e-07
0.0095,-1.4825862559849,1.4818437184828,0.00075,1.6779148427019e-07
0.00975,-1.5215824918068,1.5208399543047,0.00075,1.7220573418086e-07
0.01,-1.5605787276288,1.5598361901269,0.00075,1.7661998409152e-07
0.01025,-1.5995749634507,1.5988324259488,0.00075,1.8103423400218e-07
0.0105,-1.6385711992727,1.6378286617707,0.00075,1.8544848391284e-07
0.01075,-1.6775674350946,1.6768248975931,0.00075,1.898627338235e-07
0.011,-1.7165636709166,1.7158211334145,0.00075,1.9427698373416e-07
0.01125,-1.7555599067385,1.7548173692359,0.00075,1.9869123364482e-07
0.0115,-1.7945561425604,1.7938136050588,0.00075,2.0310548355549e-07
0.01175,-1.8335523783824,1.8328098408805,0.00075,2.0751973346615e-07
0.012,-1.8725486142043,1.8718060767022,0.00075,2.1193398337681e-07
0.01225,-1.9115448500263,1.9108023125241,0.00075,2.1634823328747e-07
0.0125,-1.9505410858482,1.9497985483462,0.00075,2.2076248319813e-07
0.01275,-1.9895373216702,1.9887947841682,0.00075,2.2517673310879e-07
0.013,-2.0285335574921,2.0277910199901,0.00075,2.2959098301945e-07
0.01325,-2.0675297933141,2.0667872558127,0.00075,2.3400523293011e-07
0.0135,-2.106526029136,2.1057834916336,0.00075,2.3841948284077e-07
0.01375,-2.145522264958,2.1447797274558,0.00075,2.4283373275143e-07
0.014,-2.1845185007799,2.183775963278,0.00075,2.472479826621e-07
0.01425,-2.2235147366018,2.2227721991003,0.00075,2.5166223257276e-07
0.0145,-2.2625109724238,2.261768434922,0.00075,2.5607648248342e-07
0.01475,-2.3015072082457,2.3007646707432,0.00075,2.6049073239408e-07
0.015,-2.3405034440677,2.3397609065661,0.00075,2.6490498230474e-07
0.01525,-2.3794996798896,2.3787571423874,0.00075,2.693192322154e-07
0.0155,-2.4184959157116,2.4177533782097,0.00075,2.7373348212606e-07
0.01575,-2.4574921515335,2.4567496140323,0.00075,2.7814773203672e-07
0.016,-2.4964883873555,2.4957458498533,0.00075,2.8256198194738e-07
0.01625,-2.5354846231774,2.5347420856757,0.00075,2.8697623185804e-07
0.0165,-2.5744808589994,2.5737383214974,0.00075,2.9139048176871e-07
0.01675,-2.6134770948213,2.612734557319,0.00075,2.9580473167937e-07
0.017,-2.6524733306433,2.6517307931413,0.00075,3.0021898159003e-07
0.01725,-2.6914695664652,2.6907270289643,0.00075,3.0463323150069e-07
0.0175,-2.7304658022871,2.7297232647847,0.00075,3.0904748141135e-07
0.01775,-2.7694620381091,2.7687195006066,0.00075,3.1346173132201e-07
0.018,-2.808458273931,2.80771573643,0.00075,3.1787598123267e-07
0.01825,-2.847454509753,2.8467119722499,0.00075,3.2229023114333e-07
0.0185,-2.8864507455749,2.8857082080742,0.00075,3.2670448105399e-07
0.01875,-2.9254469813969,2.9247044438948,0.00075,3.3111873096466e-07
0.019,-2.9644432172188,2.9637006797152,0.00075,3.3553298087532e-07
0.01925,-3.0034394530408,3.0026969155396,0.00075,3.3994723078598e-07
0.0195,-3.0424356888627,3.04169315136,0.00075,3.4436148069664e-07
0.01975,-3.0410126672709,3.0349396817728,0.0060741715001499,5.1428095557962e-06
0.02,-2.9910525482439,2.9714337043669,0.019623266980767,2.8574138328416e-05
0.02025,-2.9458093675425,2.9136604505628,0.032156282755758,6.6470235516693e-05
0.0205,-2.9007986289574,2.8561848264022,0.04462415239999,0.00011959618696319
0.02075,-2.8555801632556,2.7984787440396,0.057115783965256,0.00018832447883743
0.021,-2.8101336134766,2.7405141484595,0.069636851014117,0.00027288276920392
0.02125,-2.7644501913083,2.6822823784493,0.082188308708162,0.00037349593856713
0.0215,-2.7185199199944,2.6237719851981,0.094771723821454,0.00049040509593119
0.02175,-2.6723299990252,2.5649677326804,0.10738939075408,0.00062387274678914
0.022,-2.6258655197359,2.5058520508315,0.12004404619773,0.00077418454536936
0.02225,-2.5791094858381,2.4464047690737,0.13273889748467,0.00094165306066545
0.0225,-2.5320422327855,2.3866032720463,0.14547704192915,0.0011266155811332
0.02275,-2.4846422628532,2.3264214446492,0.15826276475599,0.0013294501599145
0.023,-2.4368860006179,2.2658311938855,0.1711007463357,0.0015505728229356
0.02325,-2.3887470783571,2.2048009554259,0.18399626944511,0.0017904452574766
0.0235,-2.3401959199089,2.1432950707199,0.19695532792454,0.0020495823621202
0.02375,-2.2911994837,2.0812739140614,0.20998461018332,0.0023285585380036
0.024,-2.2417204606992,2.0186924514216,0.22309174789196,0.0026280199036859
0.02425,-2.1917168049065,1.955500159652,0.23628533860906,0.0029486939548401
0.0245,-2.1411406588837,1.8916393481673,0.2495752388361,0.0032914065572267
0.02475,-2.0899372075122,1.8270437375879,0.26297281690746,0.0036571012172052
0.025,-2.0380435949554,1.7616377243025,0.2764910980611,0.0040468587285264
0.02525,-1.9853864910392,1.6953323857138,0.290145456647,0.0044619349828641
0.0255,-1.9318803280928,1.6280243852943,0.30395383850457,0.0049037928214341
0.02575,-1.877423627628,1.5595906906558,0.3179376900249,0.0053741606667488
0.026,-1.821895349738,1.4898850442317,0.33212262064244,0.0058750945144443
0.02625,-1.7651479981664,1.4187282072767,0.34654012117649,0.0064090878228981
0.0265,-1.7070002276439,1.3459003185256,0.36122898697873,0.0069791947409075
0.02675,-1.6472237615826,1.2711238916124,0.3762383578977,0.0075892402187547
0.027,-1.585525628395,1.1940430596789,0.39163150881172,0.0082441085899434
0.02725,-1.5215182670939,1.1141863857156,0.40749256621678,0.0089502230269639
0.0275,-1.4546705990407,1.030907090455,0.42393735450316,0.0097163288023088
0.02775,-1.3842216444983,0.94327807268448,0.44113249550428,0.010554870839513
0.028,-1.3090105090695,0.84988372478724,0.4593332688775,0.011484690012006
0.02825,-1.2271029063316,0.74836393024832,0.47896670642902,0.012536920287048
0.0285,-1.1347904746758,0.63419195554583,0.50085361259615,0.013770645353262
0.02875,-1.0228089284409,0.49605960473767,0.52704326688123,0.015331334525706
0.029,-0.83744571836514,0.26827886679568,0.56954400975155,0.0180558080262
0.02925,-0.0032984971545115,-0.74482131086287,0.75000001748634,0.038702150187119
0.0295,-0.003261920352944,-0.7448734241649,0.75000001748634,0.038955400862862
0.02975,-0.0032257747572752,-0.74492493713139,0.75000001748634,0.039208624740979
0.03,-0.0031900564884499,-0.74497585772193,0.75000001748634,0.039461822281105
0.03025,-0.0031547628773999,-0.74502619009308,0.75000001748634,0.039714993477005
0.0305,-0.0031198911280956,-0.74507593852958,0.75000001748634,0.039968138334429
0.03075,-0.0030854383253498,-0.74512510745262,0.75000001748634,0.040221256870758
0.031,-0.0030514014427704,-0.74517370140332,0.75000001748634,0.040474349114508
0.03125,-0.0030177773504403,-0.74522172503327,0.75000001748634,0.040727415104829
0.0315,-0.0029845628223146,-0.74526918310092,0.75000001748634,0.04098045489104
0.03175,-0.0029517545433515,-0.74531608045742,0.75000001748634,0.041233468532162
0.032,-0.0029193491163716,-0.74536242204041,0.75000001748634,0.041486456096465
0.03225,-0.0028873430686547,-0.74540821286527,0.75000001748634,0.041739417661024
0.0325,-0.002855732858278,-0.74545345802375,0.75000001748634,0.041992353311291
0.03275,-0.0028245148801965,-0.74549816267204,0.75000001748634,0.042245263140687
0.033,-0.0027936854720797,-0.74554233201702,0.75000001748634,0.042498147250185
0.03325,-0.0027632409199176,-0.74558597132576,0.75000001748634,0.042751005747918
0.0335,-0.0027331774633042,-0.74562908590491,0.75000001748634,0.043003838748825
0.03375,-0.0027034913006596,-0.74567168110381,0.75000001748634,0.04325664637424
0.034,-0.0026741785940552,-0.74571376230126,0.75000001748634,0.043509428751561
0.03425,-0.0026452354739014,-0.74575533490479,0.75000001748634,0.043762186013896
0.0345,-0.0026166580434051,-0.74579640435256,0.75000001748634,0.044014918299736
0.03475,-0.0025884423828193,-0.7458369760833,0.75000001748634,0.044267625752625
0.035,-0.002560584553487,-0.74587705556713,0.75000001748634,0.044520308520846
0.03525,-0.0025330806016921,-0.74591664826983,0.75000001748634,0.04477296675713
0.0355,-0.0025059114339653,-0.74595577986735,0.75000001748634,0.045025611335693
0.03575,-0.0024790744701473,-0.74599445480735,0.75000001748634,0.045278241621258
0.036,-0.0024525802695162,-0.74603265838844,0.75000001748634,0.045530847649132
0.03625,-0.0024264248630327,-0.74607039601583,0.75000001748634,0.045783429576983
0.0365,-0.0024006042550821,-0.74610767317133,0.75000001748634,0.04603598757776
0.03675,-0.0023751144545225,-0.7461444953079,0.75000001748634,0.046288521827276
0.037,-0.0023499514773535,-0.74618086787999,0.75000001748634,0.046541032503962
0.03725,-0.0023251113491563,-0.7462167963093,0.75000001748634,0.04679351978867
0.0375,-0.0023005901075309,-0.74625228599904,0.75000001748634,0.04704598386442
0.03775,-0.0022763838042512,-0.74628734232637,0.75000001748634,0.047298424916224
0.038,-0.0022524885073573,-0.74632197064793,0.75000001748634,0.047550843130875
0.03825,-0.0022289003031081,-0.7463561762695,0.75000001748634,0.04780323869676
0.0385,-0.002205615297806,-0.74638996449334,0.75000001748634,0.048055611803688
0.03875,-0.0021826296195072,-0.74642334056764,0.75000001748634,0.048307962642704
0.039,-0.0021599394196165,-0.74645630971087,0.75000001748634,0.048560291405932
0.03925,-0.0021375408743726,-0.74648887710378,0.75000001748634,0.048812598286416
0.0395,-0.0021154301862336,-0.74652104789384,0.75000001748634,0.049064883477967
0.03975,-0.0020936035851573,-0.74655282717453,0.75000001748634,0.049317147175018
0.04,-0.0020720573297907,-0.74658422001412,0.75000001748634,0.049569389572493
0.04025,-0.0020507877085659,-0.7466152314234,0.75000001748634,0.049821610865668
0.0405,-0.0020297910407115,-0.74664586638116,0.75000001748634,0.050073811250056
0.04075,-0.0020090636771788,-0.74667612981183,0.75000001748634,0.050325990921276
0.041,-0.001988602001491,-0.74670602659665,0.75000001748634,0.050578150074954
0.04125,-0.0019684024305154,-0.74673556157369,0.75000001748634,0.050830288906607
0.0415,-0.001948461415166,-0.74676473953383,0.75000001748634,0.051082407611542
0.04175,-0.0019287754410357,-0.74679356521123,0.75000001748634,0.05133450638477
0.042,-0.0019093410289652,-0.7468220432926,0.75000001748634,0.051586585420895
0.04225,-0.0018901547355495,-0.74685017843153,0.75000001748634,0.05183864491405
0.0425,-0.0018712161649748,-0.74687796607641,0.75000001748634,0.052090683457278
0.04275,-0.0018525158565751,-0.74690542923149,0.75000001748634,0.052342704468042
0.043,-0.0018340535554853,-0.74693256306496,0.75000001748634,0.052594706514923
0.04325,-0.0018158259667062,-0.74695937200557,0.75000001748634,0.05284668978857
0.0435,-0.0017978298312285,-0.74698586044703,0.75000001748634,0.053098654479571
0.04375,-0.0017800619277106,-0.74701203272608,0.75000001748634,0.053350600777609
0.044,-0.0017625190726346,-0.7470378931271,0.75000001748634,0.053602528871399
0.04425,-0.0017451981204225,-0.74706344588731,0.75000001748634,0.053854438948641
0.0445,-0.0017280959635152,-0.74708869518948,0.75000001748634,0.054106331195967
0.04475,-0.0017112095324158,-0.74711364516958,0.75000001748634,0.054358205798893
0.045,-0.0016945357956994,-0.74713829990143,0.75000001748634,0.054610062941777
0.04525,-0.0016780717599916,-0.74716266342325,0.75000001748634,0.05486190280778
0.0455,-0.0016618144699177,-0.74718673971133,0.75000001748634,0.055113725578822
0.04575,-0.0016457610080237,-0.74721053269347,0.75000001748634,0.055365531435553
0.046,-0.0016299084946721,-0.74723404624724,0.75000001748634,0.055617320557316
0.04625,-0.0016142540879127,-0.74725728419918,0.75000001748634,0.055869093122123
0.0465,-0.001598794983331,-0.74728025032622,0.75000001748634,0.056120849306619
0.04675,-0.0015835284138753,-0.74730294835379,0.75000001748634,0.056372589286063
0.047,-0.0015684516496633,-0.74732538196583,0.75000001748634,0.056624313234303
0.04725,-0.0015535619977726,-0.74734755477961,0.75000001748634,0.056876021323756
0.0475,-0.001538856802011,-0.74736947038403,0.75000001748634,0.057127713725387
