time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039229555142385,0.038991742642278,0.00025,4.4358503870863e-09
0.0005,-0.078225716977237,0.077987904477122,0.00025,8.8550428590956e-09
0.00075,-0.11722187881209,0.11698406631198,0.00025,1.3274235331105e-08
0.001,-0.15621804064694,0.15598022814683,0.00025,1.7693427803114e-08
0.00125,-0.19521420248179,0.19497638998168,0.00025,2.2112620275124e-08
0.0015,-0.23421036431665,0.23397255181653,0.00025,2.6531812747133e-08
0.00175,-0.2732065261515,0.27296871365138,0.00025,3.0951005219143e-08
0.002,-0.31220268798635,0.31196487548622,0.00025,3.5370197691152e-08
0.00225,-0.3511988498212,0.3509610373211,0.00025,3.9789390163161e-08
0.0025,-0.39019501165606,0.38995719915593,0.00025,4.4208582635171e-08
0.00275,-0.42919117349091,0.42895336099083,0.00025,4.862777510718e-08
0.003,-0.46818733532576,0.46794952282561,0.00025,5.304696757919e-08
0.00325,-0.50718349716061,0.50694568466054,0.00025,5.7466160051199e-08
0.0035,-0.54617965899546,0.54594184649533,0.00025,6.1885352523208e-08
0.00375,-0.58517582083032,0.58493800833024,0.00025,6.6304544995218e-08
0.004,-0.62417198266517,0.62393417016505,0.00025,7.0723737467227e-08
0.00425,-0.66316814450002,0.66293033199994,0.00025,7.5142929939237e-08
0.0045,-0.70216430633487,0.70192649383475,0.00025,7.9562122411246e-08
0.00475,-0.74116046816973,0.7409226556696,0.00025,8.3981314883256e-08
0.005,-0.78015663000458,0.77991881750452,0.00025,8.8400507355265e-08
0.00525,-0.81915279183943,0.81891497933934,0.00025,9.2819699827274e-08
0.0055,-0.85814895367428,0.8579111411741,0.00025,9.7238892299284e-08
0.00575,-0.89714511550914,0.89690730300908,0.00025,1.0165808477129e-07
0.006,-0.93614127734399,0.93590346484392,0.00025,1.060772772433e-07
0.00625,-0.97513743917884,0.97489962667875,0.00025,1.1049646971531e-07
0.0065,-1.0141336010137,1.0138957885135,0.00025,1.1491566218732e-07
0.00675,-1.0531297628485,1.0528919503484,0.00025,1.1933485465933e-07
0.007,-1.0921259246834,1.0918881121834,0.00025,1.2375404713134e-07
0.00725,-1.1311220865182,1.1308842740182,0.00025,1.2817323960335e-07
0.0075,-1.1701182483531,1.169880435853,0.00025,1.3259243207536e-07
0.00775,-1.209114410188,1.2088765976878,0.00025,1.3701162454737e-07
0.008,-1.2481105720228,1.2478727595227,0.00025,1.4143081701938e-07
0.00825,-1.2871067338577,1.2868689213576,0.00025,1.4585000949139e-07
0.0085,-1.3261028956925,1.3258650831925,0.00025,1.502692019634e-07
0.00875,-1.3650990575274,1.3648612450272,0.00025,1.5468839443541e-07
0.009,-1.4040952193622,1.4038574068622,0.00025,1.5910758690742e-07
0.00925,-1.4430913811971,1.4428535686969,0.00025,1.6352677937943e-07
0.0095,-1.4820875430319,1.4818497305319,0.00025,1.6794597185143e-07
0.00975,-1.5210837048668,1.5208458923666,0.00025,1.7236516432344e-07
0.01,-1.5600798667016,1.5598420542016,0.00025,1.7678435679545e-07
0.01025,-1.5990760285365,1.5988382160363,0.00025,1.8120354926746e-07
0.0105,-1.6380721903713,1.6378343778713,0.00025,1.8562274173947e-07
0.01075,-1.6770683522062,1.6768305397061,0.00025,1.9004193421148e-07
0.011,-1.716064514041,1.715826701541,0.00025,1.9446112668349e-07
0.01125,-1.7550606758759,1.7548228633758,0.00025,1.988803191555e-07
0.0115,-1.7940568377107,1.7938190252106,0.00025,2.0329951162751e-07
0.01175,-1.8330529995456,1.8328151870456,0.00025,2.0771870409952e-07
0.012,-1.8720491613804,1.8718113488803,0.00025,2.1213789657153e-07
0.01225,-1.9110453232153,1.9108075107152,0.00025,2.1655708904354e-07
0.0125,-1.9500414850502,1.9498036725499,0.00025,2.2097628151555e-07
0.01275,-1.989037646885,1.9887998343849,0.00025,2.2539547398756e-07
0.013,-2.0280338087199,2.0277959962199,0.00025,2.2981466645957e-07
0.01325,-2.0670299705547,2.0667921580546,0.00025,2.3423385893158e-07
0.0135,-2.1060261323896,2.1057883198895,0.00025,2.3865305140359e-07
0.01375,-2.1450222942244,2.1447844817243,0.00025,2.4307224387559e-07
0.014,-2.1840184560593,2.1837806435591,0.00025,2.474914363476e-07
0.01425,-2.2230146178941,2.222776805394,0.00025,2.5191062881961e-07
0.0145,-2.262010779729,2.2617729672289,0.00025,2.5632982129162e-07
0.01475,-2.3010069415638,2.3007691290636,0.00025,2.6074901376363e-07
0.015,-2.3400031033987,2.3397652908986,0.00025,2.6516820623564e-07
0.01525,-2.3789992652335,2.3787614527336,0.00025,2.6958739870765e-07
