time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039953870814767,0.038978558312956,0.001,4.4819771246279e-09
0.0005,-0.078950090453035,0.077974777951229,0.001,8.897308118575e-09
0.00075,-0.1179463100913,0.11697099758951,0.001,1.3312639112522e-08
0.001,-0.15694252972957,0.15596721722776,0.001,1.7727970106469e-08
0.00125,-0.19593874936784,0.19496343686606,0.001,2.2143301100416e-08
0.0015,-0.23493496900611,0.2339596565043,0.001,2.6558632094364e-08
0.00175,-0.27393118864438,0.27295587614259,0.001,3.0973963088311e-08
0.002,-0.31292740828265,0.3119520957808,0.001,3.5389294082258e-08
0.00225,-0.35192362792092,0.35094831541913,0.001,3.9804625076205e-08
0.0025,-0.39091984755918,0.38994453505735,0.001,4.4219956070152e-08
0.00275,-0.42991606719745,0.42894075469568,0.001,4.8635287064099e-08
0.003,-0.46891228683572,0.46793697433392,0.001,5.3050618058046e-08
0.00325,-0.50790850647399,0.50693319397217,0.001,5.7465949051994e-08
0.0035,-0.54690472611226,0.54592941361046,0.001,6.1881280045941e-08
0.00375,-0.58590094575053,0.58492563324873,0.001,6.6296611039888e-08
0.004,-0.6248971653888,0.62392185288698,0.001,7.0711942033835e-08
0.00425,-0.66389338502707,0.66291807252519,0.001,7.5127273027782e-08
0.0045,-0.70288960466533,0.70191429216349,0.001,7.9542604021729e-08
0.00475,-0.7418858243036,0.74091051180178,0.001,8.3957935015676e-08
0.005,-0.78088204394187,0.77990673144009,0.001,8.8373266009624e-08
0.00525,-0.81987826358014,0.81890295107832,0.001,9.2788597003571e-08
0.0055,-0.85887448321841,0.85789917071669,0.001,9.7203927997518e-08
0.00575,-0.89787070285668,0.89689539035481,0.001,1.0161925899146e-07
0.006,-0.93686692249494,0.93589160999323,0.001,1.0603458998541e-07
0.00625,-0.97586314213322,0.97488782963141,0.001,1.1044992097936e-07
0.0065,-1.0148593617715,1.0138840492697,0.001,1.1486525197331e-07
0.00675,-1.0538555814097,1.0528802689079,0.001,1.1928058296725e-07
0.007,-1.092851801048,1.0918764885461,0.001,1.236959139612e-07
0.00725,-1.1318480206863,1.1308727081845,0.001,1.2811124495515e-07
0.0075,-1.1708442403246,1.1698689278228,0.001,1.325265759491e-07
0.00775,-1.2098404599628,1.2088651474611,0.001,1.3694190694304e-07
0.008,-1.2488366796011,1.2478613670991,0.001,1.4135723793699e-07
0.00825,-1.2878328992394,1.2868575867377,0.001,1.4577256893094e-07
0.0085,-1.3268291188776,1.3258538063759,0.001,1.5018789992488e-07
0.00875,-1.3658253385159,1.3648500260142,0.001,1.5460323091883e-07
0.009,-1.4048215581542,1.4038462456524,0.001,1.5901856191278e-07
0.00925,-1.4438177777924,1.4428424652906,0.001,1.6343389290672e-07
0.0095,-1.4828139974307,1.4818386849289,0.001,1.6784922390067e-07
0.00975,-1.521810217069,1.5208349045671,0.001,1.7226455489462e-07
0.01,-1.5608064367072,1.5598311242055,0.001,1.7667988588857e-07
0.01025,-1.5998026563455,1.5988273438437,0.001,1.8109521688251e-07
0.0105,-1.6387988759838,1.637823563482,0.001,1.8551054787646e-07
0.01075,-1.6777950956221,1.6768197831203,0.001,1.8992587887041e-07
0.011,-1.7167913152603,1.7158160027585,0.001,1.9434120986435e-07
0.01125,-1.7557875348986,1.7548122223969,0.001,1.987565408583e-07
