time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039235632432748,0.038991804305945,0.00025,4.4319925266576e-09
0.0005,-0.078231852071017,0.077988023944196,0.00025,8.8473235206047e-09
0.00075,-0.11722807170929,0.11698424358249,0.00025,1.3262654514552e-08
0.001,-0.15622429134755,0.15598046322074,0.00025,1.7677985508499e-08
0.00125,-0.19522051098582,0.19497668285903,0.00025,2.2093316502446e-08
0.0015,-0.23421673062409,0.23397290249729,0.00025,2.6508647496393e-08
0.00175,-0.27321295026236,0.27296912213557,0.00025,3.092397849034e-08
0.002,-0.31220916990063,0.31196534177378,0.00025,3.5339309484288e-08
0.00225,-0.3512053895389,0.35096156141208,0.00025,3.9754640478235e-08
0.0025,-0.39020160917717,0.38995778105036,0.00025,4.4169971472182e-08
0.00275,-0.42919782881544,0.42895400068862,0.00025,4.8585302466129e-08
0.003,-0.4681940484537,0.46795022032692,0.00025,5.3000633460076e-08
0.00325,-0.50719026809197,0.5069464399652,0.00025,5.7415964454023e-08
0.0035,-0.54618648773024,0.54594265960344,0.00025,6.183129544797e-08
0.00375,-0.58518270736851,0.5849388792417,0.00025,6.6246626441917e-08
0.004,-0.62417892700678,0.62393509887997,0.00025,7.0661957435865e-08
0.00425,-0.66317514664505,0.66293131851816,0.00025,7.5077288429812e-08
0.0045,-0.70217136628332,0.70192753815651,0.00025,7.9492619423759e-08
0.00475,-0.74116758592158,0.74092375779475,0.00025,8.3907950417706e-08
0.005,-0.78016380555985,0.77991997743302,0.00025,8.8323281411653e-08
0.00525,-0.81916002519812,0.81891619707133,0.00025,9.27386124056e-08
0.0055,-0.85815624483639,0.85791241670964,0.00025,9.7153943399547e-08
0.00575,-0.89715246447466,0.89690863634787,0.00025,1.0156927439349e-07
0.006,-0.93614868411293,0.93590485598618,0.00025,1.0598460538744e-07
0.00625,-0.9751449037512,0.97490107562442,0.00025,1.1039993638139e-07
0.0065,-1.0141411233895,1.0138972952626,0.00025,1.1481526737534e-07
0.00675,-1.0531373430277,1.052893514901,0.00025,1.1923059836928e-07
0.007,-1.092133562666,1.0918897345391,0.00025,1.2364592936323e-07
0.00725,-1.1311297823043,1.1308859541775,0.00025,1.2806126035718e-07
0.0075,-1.1701260019425,1.1698821738157,0.00025,1.3247659135112e-07
0.00775,-1.2091222215808,1.208878393454,0.00025,1.3689192234507e-07
0.008,-1.2481184412191,1.2478746130922,0.00025,1.4130725333902e-07
0.00825,-1.2871146608573,1.2868708327305,0.00025,1.4572258433297e-07
0.0085,-1.3261108804956,1.3258670523688,0.00025,1.5013791532691e-07
0.00875,-1.3651071001339,1.3648632720071,0.00025,1.5455324632086e-07
0.009,-1.4041033197722,1.4038594916453,0.00025,1.5896857731481e-07
0.00925,-1.4430995394104,1.4428557112837,0.00025,1.6338390830875e-07
0.0095,-1.4820957590487,1.4818519309219,0.00025,1.677992393027e-07
0.00975,-1.521091978687,1.5208481505602,0.00025,1.7221457029665e-07
0.01,-1.5600881983252,1.5598443701985,0.00025,1.766299012906e-07
0.01025,-1.5990844179635,1.5988405898367,0.00025,1.8104523228454e-07
0.0105,-1.6380806376018,1.637836809475,0.00025,1.8546056327849e-07
0.01075,-1.67707685724,1.6768330291132,0.00025,1.8987589427244e-07
0.011,-1.7160730768783,1.7158292487514,0.00025,1.9429122526638e-07
0.01125,-1.7550692965166,1.7548254683898,0.00025,1.9870655626033e-07
0.0115,-1.7940655161548,1.7938216880281,0.00025,2.0312188725428e-07
0.01175,-1.8330617357931,1.8328179076663,0.00025,2.0753721824823e-07
0.012,-1.8720579554314,1.8718141273047,0.00025,2.1195254924217e-07
0.01225,-1.9110541750696,1.9108103469426,0.00025,2.1636788023612e-07
0.0125,-1.9500503947079,1.9498065665811,0.00025,2.2078321123007e-07
0.01275,-1.9890466143462,1.9888027862194,0.00025,2.2519854222401e-07
0.013,-2.0280428339844,2.0277990058576,0.00025,2.2961387321796e-07
0.01325,-2.0670390536227,2.066795225496,0.00025,2.3402920421191e-07
0.0135,-2.106035273261,2.1057914451341,0.00025,2.3844453520586e-07
0.01375,-2.1450314928993,2.1447876647726,0.00025,2.428598661998e-07
0.014,-2.1840277125375,2.1837838844106,0.00025,2.4727519719375e-07
0.01425,-2.2230239321758,2.2227801040492,0.00025,2.516905281877e-07
0.0145,-2.2620201518141,2.2617763236872,0.00025,2.5610585918164e-07
0.01475,-2.3010163714523,2.3007725433255,0.00025,2.6052119017559e-07
0.015,-2.3400125910906,2.3397687629639,0.00025,2.6493652116954e-07
0.01525,-2.3790088107289,2.3787649826021,0.00025,2.6935185216349e-07
0.0155,-2.4180050303671,2.4177612022404,0.00025,2.7376718315743e-07
0.01575,-2.4570012500054,2.4567574218785,0.00025,2.7818251415138e-07
0.016,-2.4959974696437,2.4957536415166,0.00025,2.8259784514533e-07
0.01625,-2.5349936892819,2.5347498611551,0.00025,2.8701317613927e-07
0.0165,-2.5739899089202,2.5737460807936,0.00025,2.9142850713322e-07
0.01675,-2.6129861285585,2.6127423004316,0.00025,2.9584383812717e-07
0.017,-2.6519823481967,2.6517385200701,0.00025,3.0025916912112e-07
0.01725,-2.690978567835,2.6907347397081,0.00025,3.0467450011506e-07
0.0175,-2.7299747874733,2.7297309593465,0.00025,3.0908983110901e-07
0.01775,-2.7689710071116,2.7687271789847,0.00025,3.1350516210296e-07
0.018,-2.8079672267498,2.8077233986232,0.00025,3.179204930969e-07
0.01825,-2.8469634463881,2.8467196182611,0.00025,3.2233582409085e-07
