time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039968628822959,0.038978578821025,0.001,4.4809001307339e-09
0.0005,-0.078964864644904,0.077974814643019,0.001,8.8951500413949e-09
0.00075,-0.11796110046685,0.11697105046494,0.001,1.3309399952056e-08
0.001,-0.1569573362888,0.15596728628686,0.001,1.7723649862717e-08
0.00125,-0.19595357211074,0.19496352210892,0.001,2.2137899773378e-08
0.0015,-0.23494980793269,0.2339597579308,0.001,2.6552149684039e-08
0.00175,-0.27394604375463,0.27295599375274,0.001,3.09663995947e-08
0.002,-0.31294227957658,0.31195222957465,0.001,3.5380649505362e-08
0.00225,-0.35193851539853,0.35094846539668,0.001,3.9794899416023e-08
0.0025,-0.39093475122047,0.3899447012186,0.001,4.4209149326684e-08
0.00275,-0.42993098704242,0.42894093704044,0.001,4.8623399237345e-08
0.003,-0.46892722286436,0.46793717286242,0.001,5.3037649148006e-08
0.00325,-0.50792345868631,0.50693340868431,0.001,5.7451899058667e-08
0.0035,-0.54691969450826,0.54592964450642,0.001,6.1866148969328e-08
0.00375,-0.5859159303302,0.5849258803282,0.001,6.6280398879989e-08
0.004,-0.62491216615215,0.62392211615016,0.001,7.069464879065e-08
0.00425,-0.6639084019741,0.66291835197218,0.001,7.5108898701312e-08
0.0045,-0.70290463779604,0.70191458779423,0.001,7.9523148611973e-08
0.00475,-0.74190087361799,0.74091082361579,0.001,8.3937398522634e-08
0.005,-0.78089710943993,0.77990705943833,0.001,8.8351648433295e-08
0.00525,-0.81989334526188,0.81890329525974,0.001,9.2765898343956e-08
0.0055,-0.85888958108383,0.85789953108201,0.001,9.7180148254617e-08
0.00575,-0.89788581690577,0.89689576690403,0.001,1.0159439816528e-07
0.006,-0.93688205272772,0.93589200272559,0.001,1.0600864807594e-07
0.00625,-0.97587828854966,0.97488823854787,0.001,1.104228979866e-07
0.0065,-1.0148745243716,1.0138844743694,0.001,1.1483714789726e-07
0.00675,-1.0538707601936,1.0528807101918,0.001,1.1925139780792e-07
0.007,-1.0928669960155,1.0918769460138,0.001,1.2366564771858e-07
0.00725,-1.1318632318374,1.1308731818353,0.001,1.2807989762924e-07
0.0075,-1.1708594676594,1.1698694176577,0.001,1.3249414753991e-07
0.00775,-1.2098557034813,1.2088656534791,0.001,1.3690839745057e-07
0.008,-1.2488519393033,1.2478618893015,0.001,1.4132264736123e-07
0.00825,-1.2878481751252,1.2868581251233,0.001,1.4573689727189e-07
0.0085,-1.3268444109472,1.3258543609453,0.001,1.5015114718255e-07
0.00875,-1.3658406467691,1.3648505967667,0.001,1.5456539709321e-07
0.009,-1.4048368825911,1.4038468325899,0.001,1.5897964700387e-07
0.00925,-1.443833118413,1.4428430684108,0.001,1.6339389691454e-07
0.0095,-1.482829354235,1.4818393042332,0.001,1.678081468252e-07
0.00975,-1.5218255900569,1.5208355400546,0.001,1.7222239673586e-07
0.01,-1.5608218258789,1.5598317758772,0.001,1.7663664664652e-07
0.01025,-1.5998180617008,1.5988280116989,0.001,1.8105089655718e-07
0.0105,-1.6388142975227,1.6378242475209,0.001,1.8546514646784e-07
0.01075,-1.6778105333447,1.6768204833432,0.001,1.898793963785e-07
0.011,-1.7168067691666,1.7158167191641,0.001,1.9429364628916e-07
0.01125,-1.7558030049886,1.7548129549866,0.001,1.9870789619982e-07
0.0115,-1.7947992408105,1.793809190809,0.001,2.0312214611048e-07
0.01175,-1.8337954766325,1.8328054266306,0.001,2.0753639602114e-07
0.012,-1.8727917124544,1.8718016624525,0.001,2.1195064593181e-07
0.01225,-1.9117879482764,1.910797898274,0.001,2.1636489584247e-07
0.0125,-1.9507841840983,1.9497941340967,0.001,2.2077914575313e-07
0.01275,-1.9897804199203,1.9887903699183,0.001,2.2519339566379e-07
0.013,-2.0287766557422,2.0277866057402,0.001,2.2960764557445e-07
0.01325,-2.0677728915642,2.0667828415626,0.001,2.3402189548511e-07
0.0135,-2.1067691273861,2.1057790773838,0.001,2.3843614539577e-07
0.01375,-2.145765363208,2.1447753132059,0.001,2.4285039530643e-07
0.014,-2.18476159903,2.1837715490284,0.001,2.472646452171e-07
0.01425,-2.223757834852,2.2227677848504,0.001,2.5167889512776e-07
0.0145,-2.2627540706739,2.2617640206714,0.001,2.5609314503842e-07
0.01475,-2.3017503064958,2.3007602564939,0.001,2.6050739494908e-07
0.015,-2.3407465423178,2.3397564923164,0.001,2.6492164485974e-07
0.01525,-2.3797427781397,2.3787527281378,0.001,2.693358947704e-07
