time Fx load
0.0074 20.806357758022 0.0073
0.0075 21.072606271466 0.0074
0.0076 21.337588491469 0.0075
0.0077 21.586026566366 0.0076
0.0078 21.839104541535 0.0077
0.0079 22.093511173334 0.0078
0.008 22.343235093919 0.0079
0.0081 22.585699772389 0.008
0.0082 22.821066576924 0.0081
0.0083 23.049394785699 0.0082
0.0084 23.26672210612 0.0083
0.0085 23.46468954075 0.0084
0.0086 23.645980287783 0.0085
0.0087 23.794245943424 0.0086
0.0088 23.895237802682 0.0087
0.0088999999999999 23.929657718279 0.0088
0.0089999999999999 23.878596883359 0.0089
0.0090999999999998 23.723990998593 0.009
0.0091999999999997 23.455766693167 0.0091
0.0092999999999996 23.11914570719 0.0092
0.0093999999999996 22.769500957691 0.0093
0.0094999999999995 22.379839025842 0.0094
0.0095999999999994 21.882580879765 0.0095
0.0096999999999993 21.363396885424 0.0096
0.0097999999999993 20.819979413843 0.0097
0.0098999999999992 20.281141707896 0.0098
0.0099999999999991 19.731684338466 0.0099
0.010099999999999 19.142902925541 0.01
0.010199999999999 18.426050815071 0.0101
0.010299999999999 17.577949959755 0.0102
0.010399999999999 16.791435496819 0.0103
0.010499999999999 15.93295181148 0.0104
0.010599999999999 15.087400946208 0.0105
0.010699999999999 13.914401024759 0.0106
0.0108 0.1467159018848 0.0107
0.0109 0.14302424082951 0.0108
0.011 0.13943720290038 0.0109
0.0111 0.13598388537906 0.011
0.0112 0.13265289507745 0.0111
0.0113 0.12943679173482 0.0112
0.0114 0.12632998095707 0.0113
0.0115 0.12332811850994 0.0114
0.0116 0.1204267323167 0.0115
0.0117 0.11762174582093 0.0116
0.0118 0.11490876567568 0.0117
0.0119 0.11228419152918 0.0118
0.012 0.10974431459429 0.0119
0.0121 0.11052476208511 0.012
0.0122 0.10491312336879 0.0121
0.0123 0.10564547048057 0.0122
0.0124 0.10343868712251 0.0123
0.0125 0.1011862913498 0.0124
0.0126 0.098996309669244 0.0125
0.0127 0.096872724663952 0.0126
0.0128 0.094813550631618 0.0127
0.0129 0.09281641401535 0.0128
0.013 0.090878980312584 0.0129
0.0131 0.08899906588301 0.013
0.0132 0.087174496882824 0.0131
0.0133 0.085403240479251 0.0132
0.0134 0.083675301460714 0.0133
0.0135 0.081955932274379 0.0134
0.0136 0.080255953162017 0.0135
0.0137 0.078583304009708 0.0136
0.0138 0.076943705814896 0.0137
0.0139 0.075341062762089 0.0138
0.014 0.07377784374935 0.0139
0.0141 0.072255641297288 0.014
0.0142 0.070774567102124 0.0141
0.0143 0.069334307523327 0.0142
0.0144 0.06793413853713 0.0143
0.0145 0.066573015351897 0.0144
0.0146 0.065249724154632 0.0145
0.0147 0.063963031539673 0.0146
0.0148 0.062711609279713 0.0147
0.0149 0.06149412355545 0.0148
0.015 0.060309317287673 0.0149
0.0151 0.059156000381396 0.015
0.0152 0.058033030074658 0.0151
0.0153 0.056939330288743 0.0152
0.0154 0.055873881504858 0.0153
0.0155 0.054835710934717 0.0154
0.0156 0.053824002217005 0.0155
0.0157 0.052837757595706 0.0156
0.0158 0.051876133607299 0.0157
0.0159 0.050938328213421 0.0158
0.016 0.050023574449584 0.0159
0.0161 0.049131144370375 0.016
0.0162 0.048260348566267 0.0161
0.0163 0.04741049066102 0.0162
0.0164 0.046580923604542 0.0163
0.0165 0.04577116634357 0.0164
0.0166 0.044980504602292 0.0165
0.0167 0.044208339552924 0.0166
0.0168 0.043454105370763 0.0167
0.0169 0.042717273199563 0.0168
0.017 0.041997333749909 0.0169
0.0171 0.041293793977778 0.017
0.0172 0.040606181383175 0.0171
0.0173 0.039934046684229 0.0172
0.0174 0.039276939836102 0.0173
0.0175 0.038634435801744 0.0174
0.0176 0.038006124772504 0.0175
0.0177 0.03739161442292 0.0176
0.0178 0.036790515549166 0.0177
0.0179 0.036202461707792 0.0178
0.018 0.035627092971919 0.0179
0.0181 0.035064065572398 0.018
0.0182 0.034513071810876 0.0181
0.0183 0.033973772539039 0.0182
0.0184 0.033445866959977 0.0183
0.0185 0.032929035265643 0.0184
0.0186 0.032422982563599 0.0185
0.0187 0.031927427963851 0.0186
0.0188 0.031442098407427 0.0187
0.0189 0.030966729472364 0.0188
0.019 0.030501065072602 0.0189
0.0191 0.030044857139988 0.019
0.0192 0.029597865318456 0.0191
0.0193 0.029159856709614 0.0192
0.0194 0.028730610265447 0.0193
0.0195 0.028309906623675 0.0194
0.0196 0.027897527155334 0.0195
0.0197 0.027493267456112 0.0196
0.0198 0.027096927834686 0.0197
0.0199 0.026708314852605 0.0198
0.02 0.026327240572226 0.0199
