time Fx load
0.0158 0.049413147234621 0.0157
0.0159 0.048515862081971 0.0158
0.016 0.04764066112111 0.0159
0.0161 0.046786870168104 0.016
0.0162 0.044862208397843 0.0161
0.0163 0.045108840576098 0.0162
0.0164 0.044340415718341 0.0163
0.0165 0.043570320553556 0.0164
0.0166 0.042815747584677 0.0165
0.0167 0.042077942391403 0.0166
0.0168 0.040410486085338 0.0167
0.0169 0.040628578781852 0.0168
0.017 0.039959656143048 0.0169
0.0171 0.039290226811436 0.017
0.0172 0.038634029617141 0.0171
0.0173 0.037992012452222 0.0172
0.0174 0.037364184237546 0.0173
0.0175 0.036750293627414 0.0174
0.0176 0.0361500095647 0.0175
0.0177 0.035562930950764 0.0176
0.0178 0.034988805745558 0.0177
0.0179 0.034427135352827 0.0178
