time Fx load
0.0159 16.778438486081 0.0158
0.016 16.86863167601 0.0159
0.0161 16.958810414505 0.016
0.0162 17.048892568037 0.0161
0.0163 17.138923933062 0.0162
0.0164 17.228913851997 0.0163
0.0165 17.318893507076 0.0164
0.0166 17.40880536805 0.0165
0.0167 17.49866238282 0.0166
0.0168 17.588411367134 0.0167
0.0169 17.677780382751 0.0168
0.017 17.766653623336 0.0169
0.0171 17.855271511783 0.017
0.0172 17.943865955384 0.0171
0.0173 18.03240006052 0.0172
0.0174 18.120809311013 0.0173
0.0175 18.209051190323 0.0174
0.0176 18.297104829976 0.0175
0.0177 18.384957261785 0.0176
0.0178 18.47232164764 0.0177
0.0179 18.559657940738 0.0178
0.018 18.646807234166 0.0179
0.0181 18.733750425548 0.018
0.0182 18.820480538276 0.0181
