time Fx load
0 0 0
0.0001 0 0
0.0002 0.28089575902197 0.0001
0.0003 0.56179143114242 0.0002
0.0004 0.84268705772371 0.0003
0.0005 1.1235827421352 0.0004
0.0006 1.4044784276638 0.0005
0.0007 1.6853741131966 0.0006
0.0008 1.9662697987294 0.0007
0.0009 2.2471654842622 0.0008
0.001 2.528061169795 0.0009
0.0011 2.8089568553277 0.001
0.0012 3.0898525408605 0.0011
0.0013 3.3707482263933 0.0012
0.0014 3.6516439119261 0.0013
0.0015 3.9325395974589 0.0014
0.0016 4.2134352829917 0.0015
0.0017 4.4943309685244 0.0016
0.0018 4.7752266540572 0.0017
0.0019 5.05612233959 0.0018
0.002 5.3370180251228 0.0019
0.0021 5.6179137106556 0.002
0.0022 5.8988093961883 0.0021
0.0023 6.1797050817211 0.0022
0.0024 6.4606007672539 0.0023
0.0025 6.7414964527867 0.0024
0.0026 7.0223921383195 0.0025
0.0027 7.3032878238523 0.0026
0.0028 7.584183509385 0.0027
0.0029 7.8650791949178 0.0028
0.003 8.1459748804506 0.0029
0.0031 8.4268705659834 0.003
0.0032 8.7077662515162 0.0031
0.0033 8.9886619370489 0.0032
0.0034 9.2695576225817 0.0033
0.0035 9.5504533081145 0.0034
0.0036 9.8313489936473 0.0035
0.0037 10.11224467918 0.0036
0.0038 10.393140364713 0.0037
0.0039 10.674036050246 0.0038
0.004 10.954931735778 0.0039
0.0041 11.235827421311 0.004
0.0042 11.516723106844 0.0041
0.0043 11.797618792377 0.0042
0.0044 12.07851447791 0.0043
0.0045 12.359410163442 0.0044
0.0046 12.640305848975 0.0045
0.0047 12.921201534508 0.0046
0.0048 13.202097220041 0.0047
0.0049 13.482992905573 0.0048
0.005 13.763888591106 0.0049
0.0051 14.044784276639 0.005
0.0052 14.325679962172 0.0051
0.0053 14.606575647705 0.0052
0.0054 14.887471333237 0.0053
0.0055 15.16836701877 0.0054
0.0056 15.449262704303 0.0055
0.0057 15.730158389836 0.0056
0.0058 16.011054075368 0.0057
0.0059 16.291949760901 0.0058
0.006 16.572845446434 0.0059
0.0061 16.853741131967 0.006
0.0062 17.1346368175 0.0061
0.0063 17.415532503032 0.0062
0.0064 17.696427281701 0.0063
0.0065 17.977321767663 0.0064
0.0066 18.25820318847 0.0065
0.0067 18.539072712427 0.0066
0.0068 18.819885308024 0.0067
0.0069 19.100552165417 0.0068
0.007 19.380968664249 0.0069
0.0071 19.660956454051 0.007
0.0072 19.94029286974 0.0071
0.0073 20.219118700203 0.0072
