time Fx load
0.0074 21.90877079411 0.0073
0.0075 22.157077626044 0.0074
0.0076 22.398618830712 0.0075
0.0077 22.628790976555 0.0076
0.0078 22.855353717096 0.0077
0.0079 23.065755455651 0.0078
0.008 23.255321280313 0.0079
0.0081 23.432655264393 0.008
0.0082 23.594680039769 0.0081
0.0083 23.734566087625 0.0082
0.0084 23.854455347281 0.0083
0.0085 23.939635730459 0.0084
0.0086 24.009561603156 0.0085
0.0087 24.040366727727 0.0086
0.0087999999999999 24.027129141238 0.0087
0.0088999999999999 23.937820380127 0.0088
0.0089999999999998 23.811859288732 0.0089
0.0090999999999997 23.629021678442 0.009
0.0091999999999996 23.385104442322 0.0091
0.0092999999999996 23.091262702111 0.0092
0.0093999999999995 22.639059479654 0.0093
0.0094999999999994 22.236824165822 0.0094
0.0095999999999993 21.788040144897 0.0095
0.0096999999999993 21.190139454391 0.0096
0.0097999999999992 20.672694261087 0.0097
0.0098999999999991 20.197925044825 0.0098
0.009999999999999 19.572871561754 0.0099
0.010099999999999 18.992813767848 0.01
0.010199999999999 18.510589484183 0.0101
0.010299999999999 17.925336862614 0.0102
0.010399999999999 17.295712971708 0.0103
0.010499999999999 16.776494153579 0.0104
0.010599999999999 16.209337648294 0.0105
0.010699999999999 15.401561057063 0.0106
0.010799999999998 13.775778262931 0.0107
0.0109 0.15266049605892 0.0108
0.011 0.1488241561912 0.0109
0.0111 0.14512827187719 0.011
0.0112 0.14155875902402 0.0111
0.0113 0.13810760262733 0.0112
0.0114 0.13476975769453 0.0113
0.0115 0.13154028086406 0.0114
0.0116 0.12841472132269 0.0115
0.0117 0.1253887434179 0.0116
0.0118 0.12245836393065 0.0117
0.0119 0.12334306832073 0.0118
0.012 0.11687750685714 0.0119
0.0121 0.11420387710453 0.012
0.0122 0.1116194588904 0.0121
0.0123 0.11241232125568 0.0122
0.0124 0.11000758144336 0.0123
0.0125 0.10755534003821 0.0124
0.0126 0.10203977092099 0.0125
0.0127 0.10274682168279 0.0126
0.0128 0.10060471300968 0.0127
0.0129 0.098428334635113 0.0128
0.013 0.093528537458403 0.0129
0.0131 0.094165452310321 0.013
0.0132 0.092251647874939 0.0131
0.0133 0.090313253249235 0.0132
0.0134 0.088426041894709 0.0133
0.0135 0.084178886491491 0.0134
0.0136 0.08473910922041 0.0135
0.0137 0.083069316623744 0.0136
0.0138 0.081383734536091 0.0137
0.0139 0.079741585009677 0.0138
0.014 0.078143413853873 0.0139
0.0141 0.076587810038848 0.014
0.0142 0.075073345060879 0.0141
0.0143 0.073598652234735 0.0142
0.0144 0.072162501580754 0.0143
0.0145 0.070763576838078 0.0144
0.0146 0.069400712178226 0.0145
0.0147 0.068072712717767 0.0146
0.0148 0.066778453230913 0.0147
0.0149 0.06551687154197 0.0148
0.015 0.064286943383954 0.0149
0.0151 0.063087614276931 0.015
0.0152 0.061917932134959 0.0151
0.0153 0.060777015043451 0.0152
0.0154 0.059664070230773 0.0153
0.0155 0.058578160226122 0.0154
0.0156 0.057518455748647 0.0155
0.0157 0.056484142081734 0.0156
0.0158 0.055474466294027 0.0157
0.0159 0.054488678127329 0.0158
0.016 0.053526071522428 0.0159
0.0161 0.052585966843404 0.016
0.0162 0.051667709370937 0.0161
0.0163 0.050770662072211 0.0162
0.0164 0.04989423196242 0.0163
0.0165 0.049037804192368 0.0164
0.0166 0.048200807721573 0.0165
0.0167 0.047382705616601 0.0166
0.0168 0.046583078919729 0.0167
0.0169 0.045801390176602 0.0168
0.017 0.045037067975099 0.0169
0.0171 0.044289611450835 0.017
0.0172 0.043558552520798 0.0171
0.0173 0.042843455963298 0.0172
0.0174 0.042143873650642 0.0173
0.0175 0.041459388501427 0.0174
0.0176 0.040789595611802 0.0175
0.0177 0.040134108219302 0.0176
0.0178 0.039492594387907 0.0177
0.0179 0.038864626923274 0.0178
0.018 0.038249849941896 0.0179
0.0181 0.037647925724598 0.018
0.0182 0.037058514327145 0.0181
0.0183 0.036481296553975 0.0182
0.0184 0.035915958267825 0.0183
0.0185 0.035362196752046 0.0184
0.0186 0.034819715528852 0.0185
0.0187 0.034288229186683 0.0186
0.0188 0.033767461151231 0.0187
0.0189 0.03325714291248 0.0188
0.019 0.032757013200765 0.0189
0.0191 0.032266821337284 0.019
0.0192 0.031786323511509 0.0191
0.0193 0.03131527838621 0.0192
0.0194 0.030853454213677 0.0193
0.0195 0.03040063071745 0.0194
0.0196 0.029956575109985 0.0195
0.0197 0.029521091023586 0.0196
0.0198 0.029093976197231 0.0197
0.0199 0.028675026596875 0.0198
0.02 0.028264068536824 0.0199
